"Table 1b. Revised (Adjusted1) Estimates of Monthly Inventories of Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: January 1992 Through July 2025.",,,,,,,,,,,,,,,,,,,,,,,
January,1998,"259,088","168,966","23,255","5,074","8,098","28,116","13,506","12,321","22,585","9,707","42,329","17,481","90,122","5,729","13,712","13,660","19,056","8,774","5,461","4,109","5,851","13,770"
December,1997,"258,454","168,089","23,002","4,999","8,058","27,533","13,286","12,192","22,727","9,544","42,442","17,592","90,365","5,883","13,416","13,565","18,841","9,103","5,433","4,157","5,954","14,013"
November,1997,"256,109","165,880","22,962","4,986","8,102","27,338","13,058","12,101","22,564","9,520","41,344","16,963","90,229","5,800","13,260","13,563","18,790","9,899","5,468","4,133","5,594","13,722"
October,1997,"254,054","165,240","23,252","4,909","7,999","27,359","13,464","12,115","22,870","9,467","40,722","16,547","88,814","5,763","12,780","13,460","18,648","9,313","5,326","4,158","5,520","13,846"
September,1997,"253,166","165,511","23,709","4,959","8,049","27,046","13,337","12,184","23,146","9,493","40,022","16,903","87,655","5,764","13,070","12,899","18,060","8,567","5,322","4,133","5,621","14,219"
August,1997,"250,888","163,571","23,570","4,907","8,094","26,057","12,501","12,228","23,241","9,358","39,339","16,777","87,317","5,836","12,948","12,933","18,011","8,695","5,452","4,028","5,469","13,945"
July,1997,"249,996","163,333","23,461","4,799","8,071","26,548","12,851","12,222","23,149","9,316","39,266","16,501","86,663","5,638","12,461","12,957","18,084","9,039","5,452","4,073","5,424","13,535"
June,1997,"251,010","164,814","23,586","4,867","7,994","26,406","12,776","12,250","23,316","9,410","40,584","16,401","86,196","5,354","12,312","12,928","18,108","8,849","5,431","4,102","5,497","13,615"
May,1997,"246,725","161,272","22,709","4,981","7,844","25,498","11,982","12,111","22,985","9,412","39,967","15,765","85,453","5,490","12,049","12,685","17,990","8,808","5,141","4,291","5,244","13,755"
April,1997,"245,342","160,033","22,234","4,925","7,699","25,139","11,561","12,095","23,015","9,395","39,355","16,176","85,309","5,400","11,839","12,586","17,767","8,849","5,247","4,294","5,415","13,912"
March,1997,"244,978","159,288","22,657","4,705","7,521","24,440","11,263","11,977","23,339","9,140","38,813","16,696","85,690","5,370","12,080","12,518","17,991","8,781","5,359","4,401","5,233","13,957"
February,1997,"243,583","157,794","22,285","4,798","7,419","24,460","11,267","11,907","22,948","9,342","38,331","16,304","85,789","5,382","11,841","12,419","17,982","8,839","5,311","4,580","5,379","14,056"
January,1997,"243,449","157,579","22,775","4,913","7,248","24,219","11,087","11,609","22,988","9,323","38,268","16,236","85,870","5,346","12,014","12,297","18,079","8,628","5,211","4,645","5,519","14,131"
December,1996,"241,058","156,683","22,332","4,909","7,244","24,379",NA,"11,455","22,728","9,326","37,993","16,317","84,375","5,255","11,813","11,994","18,018","8,526","5,180","4,720","5,501","13,368"
November,1996,"240,909","156,577","23,099","4,939","7,159","24,007",NA,"11,276","23,006","9,164","37,668","16,259","84,332","5,138","11,550","11,143","18,015","8,660","5,334","4,598","5,644","14,250"
October,1996,"240,734","156,044","22,795","4,892","7,171","23,403",NA,"11,124","22,819","9,160","37,903","16,777","84,690","5,271","11,331","11,352","18,407","8,792","5,023","4,548","5,641","14,325"
September,1996,"240,016","156,139","22,365","4,964","7,261","24,324",NA,"10,866","22,668","8,978","38,340","16,373","83,877","5,400","10,631","11,552","18,687","8,592","4,896","4,363","5,467","14,289"
August,1996,"241,755","155,878","23,044","4,950","7,064","23,936",NA,"10,921","23,012","9,010","37,491","16,450","85,877","5,199","11,047","11,476","18,884","9,871","5,057","4,442","5,403","14,498"
July,1996,"241,933","155,306","23,241","4,954","6,973","23,282",NA,"10,801","23,292","9,017","37,336","16,410","86,627","5,195","11,017","11,721","18,784","10,424","4,843","4,240","5,556","14,847"
June,1996,"241,659","154,495","22,994","4,958","6,933","23,493",NA,"10,628","23,374","8,814","37,022","16,279","87,164","5,275","10,758","11,800","18,512","11,641","4,916","4,186","5,438","14,638"
May,1996,"242,517","154,947","22,921","4,914","6,809","23,438",NA,"10,777","24,329","8,816","36,833","16,110","87,570","5,223","10,663","11,868","18,425","11,882","4,975","4,250","5,368","14,916"
April,1996,"242,644","155,453","23,115","4,865","6,763","23,491",NA,"10,771","24,257","8,770","36,956","16,465","87,191","5,220","10,838","11,891","18,550","11,285","5,090","4,428","5,377","14,512"
March,1996,"239,391","154,312","22,146","4,983","6,758","23,702",NA,"10,838","23,971","8,769","37,005","16,140","85,079","5,218","10,579","11,488","18,502","10,724","5,066","4,430","5,335","13,737"
February,1996,"239,571","154,570","23,096","4,946","6,716","23,331",NA,"10,823","24,085","8,708","36,782","16,083","85,001","5,206","10,624","11,783","18,224","10,610","5,027","4,376","5,137","14,014"
January,1996,"239,788","154,900","22,866","4,829","6,713","23,558",NA,"10,935","24,311","8,697","36,650","16,341","84,888","5,294","10,460","11,594","18,304","10,738","4,802","4,353","5,112","14,231"
December,1995,"238,392","154,089","22,954","4,900","6,716","23,621",NA,"11,038","23,864","8,682","36,097","16,217","84,303","5,324","10,398","11,608","18,147","10,612","4,919","4,297","5,119","13,879"
November,1995,"238,149","153,588","22,966","4,955","6,627","23,426",NA,"11,154","23,683","8,714","35,701","16,362","84,561","5,293","10,594","11,801","18,103","10,626","4,777","4,248","5,151","13,968"
October,1995,"238,005","152,682","22,845","4,922","6,496","23,069",NA,"11,282","23,302","8,765","35,754","16,247","85,323","5,383","10,793","11,819","18,396","10,530","4,819","4,272","5,149","14,162"
September,1995,"237,075","151,232","23,145","4,966","6,544","22,669",NA,"11,358","23,012","8,574","34,848","16,116","85,843","5,315","11,041","11,985","18,497","10,789","5,014","4,406","5,236","13,560"
August,1995,"236,003","150,618","23,319","5,055","6,370","22,698",NA,"11,487","22,775","8,448","34,529","15,937","85,385","5,324","11,007","12,231","18,119","10,925","4,832","4,450","5,240","13,257"
July,1995,"235,664","150,469","23,427","5,077","6,327","22,672",NA,"11,576","22,236","8,430","34,324","16,400","85,195","5,293","11,023","12,313","18,269","10,247","4,873","4,595","5,132","13,450"
June,1995,"233,297","149,443","23,539","5,157","6,435","22,096",NA,"11,503","22,048","8,489","33,835","16,341","83,854","5,281","11,248","12,181","17,940","9,268","4,900","4,626","4,984","13,426"
May,1995,"231,862","148,581","23,944","4,904","6,584","21,784",NA,"11,626","21,554","8,492","33,440","16,253","83,281","5,208","11,245","12,273","17,909","8,865","4,822","4,674","5,087","13,198"
April,1995,"231,002","147,705","23,602","4,862","6,626","21,646",NA,"11,691","21,232","8,459","33,360","16,227","83,297","5,225","11,105","12,476","17,970","8,715","4,754","4,592","4,958","13,502"
March,1995,"228,569","146,537","23,094","4,823","6,685","21,668",NA,"11,681","20,989","8,649","32,773","16,175","82,032","5,122","10,941","12,398","17,653","8,981","4,697","4,514","5,008","12,718"
February,1995,"226,012","144,919","23,174","4,764","6,763","21,244",NA,"11,558","20,701","8,391","32,567","15,757","81,093","5,078","10,486","12,456","17,488","8,799","4,693","4,442","5,036","12,615"
January,1995,"224,148","143,094","22,717","4,691","6,583","20,924",NA,"11,668","20,369","8,369","32,126","15,647","81,054","4,936","10,735","12,360","17,796","8,796","4,572","4,378","5,024","12,457"
December,1994,"221,978","141,975","22,449","4,654","6,631","20,772",NA,"11,399","20,255","8,457","31,869","15,489","80,003","4,859","10,688","11,935","17,698","8,824","4,463","4,408","4,972","12,156"
November,1994,"219,673","140,240","22,345","4,604","6,567","20,403",NA,"11,336","19,351","8,260","31,998","15,376","79,433","4,818","10,690","11,803","17,511","8,542","4,386","4,479","4,957","12,247"
October,1994,"218,049","139,409","22,299","4,655","6,469","20,396",NA,"11,146","19,455","8,237","31,433","15,319","78,640","4,708","10,569","11,590","17,556","8,098","4,348","4,378","4,974","12,419"
September,1994,"215,081","137,061","21,792","4,613","6,383","19,711",NA,"10,993","19,512","8,277","31,125","14,655","78,020","4,659","10,199","11,475","17,489","8,160","4,296","4,393","4,916","12,433"
August,1994,"213,360","136,055","21,433","4,555","6,399","19,498",NA,"10,810","19,230","8,153","30,810","15,167","77,305","4,673","10,241","11,398","17,250","7,877","4,212","4,377","4,930","12,347"
July,1994,"211,902","135,588","21,769","4,503","6,364","19,633",NA,"10,630","19,104","8,004","30,265","15,316","76,314","4,704","10,245","10,972","16,823","7,928","4,163","4,357","4,930","12,192"
June,1994,"209,820","133,462","21,399","4,479","6,303","19,291",NA,"10,751","18,607","7,854","29,713","15,065","76,358","4,612","10,055","10,661","17,442","8,296","4,095","4,194","4,916","12,087"
May,1994,"210,080","133,392","21,308","4,554","6,149","19,615",NA,"10,406","18,546","7,749","29,830","15,235","76,688","4,661","10,154","10,787","17,071","8,674","4,137","4,111","5,016","12,077"
April,1994,"206,510","130,573","21,204","4,587","6,029","18,927",NA,"10,193","18,117","7,548","29,230","14,738","75,937","4,649","9,985","10,666","17,098","8,552","4,067","4,048","4,933","11,939"
March,1994,"205,748","129,342","20,881","4,533","6,022","18,536",NA,"10,181","17,861","7,468","29,141","14,719","76,406","4,662","9,902","11,050","17,647","8,460","4,028","4,021","4,820","11,816"
February,1994,"206,498","130,021","21,381","4,552","5,978","18,486",NA,"10,120","18,013","7,431","29,257","14,803","76,477","4,716","10,045","10,959","17,350","8,490","4,064","4,042","4,930","11,881"
January,1994,"204,844","129,029","21,608","4,568","5,982","18,409",NA,"10,038","17,610","7,290","28,705","14,819","75,815","4,714","10,164","10,938","17,150","8,318","4,091","3,896","4,852","11,692"
December,1993,"204,842","128,851","22,203","4,522","6,018","17,923",NA,"10,119","17,429","7,238","28,568","14,831","75,991","4,672","10,253","11,161","17,340","8,180","4,113","3,705","4,861","11,706"
November,1993,"203,158","127,481","21,339","4,509","5,819","17,799",NA,"9,913","17,661","7,231","28,481","14,729","75,677","4,426","9,979","11,062","17,350","8,168","4,112","4,073","4,693","11,814"
October,1993,"202,074","127,086","21,398","4,505","6,007","17,662",NA,"9,956","17,765","7,086","28,283","14,424","74,988","4,527","9,786","11,147","17,083","7,593","4,197","4,155","4,723","11,777"
September,1993,"202,858","126,840","21,527","4,450","5,934","17,672",NA,"9,947","17,565","6,948","28,355","14,442","76,018","4,545","9,929","11,493","16,968","7,744","4,166","4,187","4,676","12,310"
August,1993,"201,788","126,359","21,844","4,447","5,944","17,526",NA,"9,892","17,320","6,891","28,201","14,294","75,429","4,562","9,766","10,838","17,085","8,376","4,072","4,218","4,525","11,987"
July,1993,"199,737","125,102","21,325","4,441","5,948","17,354",NA,"9,920","17,102","6,871","28,218","13,923","74,635","4,512","9,624","10,744","16,983","8,362","4,028","4,093","4,590","11,699"
June,1993,"199,698","124,752","20,992","4,526","5,959","17,240",NA,"9,834","17,131","6,873","28,509","13,688","74,946","4,532","9,502","10,974","17,228","8,045","3,975","4,154","4,674","11,862"
May,1993,"199,395","124,670","21,673","4,518","5,992","17,146",NA,"9,647","17,024","6,831","28,307","13,532","74,725","4,529","9,483","10,772","17,748","7,707","3,956","4,129","4,676","11,725"
April,1993,"199,622","125,033","22,005","4,494","6,210","17,079",NA,"9,689","16,828","6,950","28,357","13,421","74,589","4,508","9,481","10,150","18,145","7,643","3,840","4,155","4,787","11,880"
March,1993,"198,831","124,773","22,222","4,521","6,008","17,064",NA,"9,511","17,079","6,958","28,331","13,079","74,058","4,492","9,604","10,275","17,669","7,405","3,867","4,139","4,782","11,825"
February,1993,"197,207","123,399","21,789","4,460","5,851","16,700",NA,"9,458","16,620","6,942","28,405","13,174","73,808","4,448","9,486","10,235","17,857","7,374","3,795","4,195","4,717","11,701"
January,1993,"197,552","123,313","21,993","4,451","5,846","16,638",NA,"9,422","16,614","6,990","28,329","13,030","74,239","4,506","9,701","10,377","17,685","7,360","3,787","4,290","4,723","11,810"
December,1992,"196,914","123,435","22,559","4,496","5,593","16,720",NA,"9,410","16,716","6,831","28,224","12,886","73,479","4,520","9,249","10,432","17,765","7,117","3,661","4,127","4,710","11,898"
November,1992,"195,300","122,368","22,261","4,406","5,499","16,689",NA,"9,425","16,418","6,891","27,913","12,866","72,932","4,587","8,729","10,263","17,746","7,058","3,742","4,153","4,845","11,809"
October,1992,"193,625","121,242","22,020","4,328","5,528","16,272",NA,"9,457","16,639","7,009","27,215","12,774","72,383","4,629","8,990","10,292","17,408","7,169","3,579","4,138","4,779","11,399"
September,1992,"193,344","121,252","21,860","4,327","5,427","16,870",NA,"9,379","15,917","7,051","27,641","12,780","72,092","4,605","8,856","10,239","17,525","7,237","3,566","4,060","4,771","11,233"
August,1992,"192,602","120,572","21,219","4,334","5,400","16,754",NA,"9,274","15,838","7,189","27,772","12,792","72,030","4,488","8,718","10,187","17,729","7,055","3,726","3,973","4,922","11,232"
July,1992,"191,989","119,470","21,032","4,403","5,418","16,357",NA,"9,283","15,875","7,194","27,486","12,422","72,519","4,450","8,716","10,433","17,799","7,126","3,818","4,014","4,912","11,251"
June,1992,"192,831","120,285","21,078","4,409","5,298","16,873",NA,"9,448","15,795","7,116","27,386","12,882","72,546","4,439","8,721","10,474","17,804","7,405","3,734","4,047","4,920","11,002"
May,1992,"189,115","118,129","21,027","4,437","5,257","16,357",NA,"9,408","15,705","7,172","26,686","12,080","70,986","4,346","8,372","10,215","17,669","7,668","3,629","3,909","4,826","10,352"
April,1992,"189,951","118,365","21,122","4,581","5,401","16,149",NA,"9,384","15,892","7,105","26,976","11,755","71,586","4,309","8,469","10,217","17,528","7,741","3,700","3,915","4,840","10,867"
March,1992,"190,547","118,464","21,565","4,355","5,092","16,120",NA,"9,374","15,609","7,018","26,769","12,562","72,083","4,288","8,440","10,321","17,241","7,944","3,628","4,020","5,060","11,141"
February,1992,"189,335","118,137","21,285","4,390","5,052","16,650",NA,"9,410","15,651","7,055","26,339","12,305","71,198","4,192","8,451","9,885","17,109","7,928","3,523","4,007","4,898","11,205"
January,1992,"188,403","117,798","21,040","4,346","5,197","16,674",NA,"9,188","15,752","7,034","26,496","12,071","70,605","4,099","8,317","9,700","16,971","7,830","3,452","4,060","4,978","11,198"
,,,,,,,,,,,,,,,,,,,,,,,
